image_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,make,make_id,class_name,class_id
00336.jpg,309,598,1767,995,Ford,4,Ford GT Coupe 2006,112
00337.jpg,45,55,530,308,BMW,14,BMW Z4 Convertible 2012,38
00338.jpg,14,129,441,360,Ford,4,Ford F-450 Super Duty Crew Cab 2012,106
00339.jpg,39,5,234,174,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
00340.jpg,139,152,488,305,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
00341.jpg,62,116,974,610,Chevrolet,7,Chevrolet Malibu Hybrid Sedan 2010,67
00342.jpg,152,195,502,436,Nissan,16,Nissan NV Passenger Van 2012,169
00343.jpg,63,36,760,504,Jeep,26,Jeep Liberty SUV 2012,147
00344.jpg,36,59,770,397,Jeep,26,Jeep Patriot SUV 2012,145
00345.jpg,26,13,234,194,Ford,4,Ford F-150 Regular Cab 2012,113
00346.jpg,112,21,2859,1928,Chevrolet,7,Chevrolet Sonic Sedan 2012,63
00347.jpg,100,190,907,691,Jeep,26,Jeep Patriot SUV 2012,145
00348.jpg,14,59,522,266,Chevrolet,7,Chevrolet Corvette Convertible 2012,55
00349.jpg,42,82,956,685,Dodge,2,Dodge Journey SUV 2012,89
00350.jpg,17,52,247,158,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,86
00351.jpg,13,108,454,305,Bentley,25,Bentley Continental GT Coupe 2012,42
00352.jpg,107,40,433,240,Isuzu,33,Isuzu Ascender SUV 2008,143
00353.jpg,3,60,499,289,Ford,4,Ford Fiesta Sedan 2012,117
00354.jpg,44,212,984,596,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,57
00355.jpg,28,93,1011,675,Nissan,16,Nissan Juke Hatchback 2012,170
00356.jpg,187,313,1381,1087,Ford,4,Ford Focus Sedan 2007,115
00357.jpg,31,47,415,255,Bentley,25,Bentley Continental Supersports Conv. Convertible 2012,39
00358.jpg,53,116,562,353,BMW,14,BMW 3 Series Sedan 2012,29
00359.jpg,27,71,630,422,Chevrolet,7,Chevrolet Traverse SUV 2012,58
00360.jpg,12,23,245,176,Chevrolet,7,Chevrolet Silverado 1500 Classic Extended Cab 2007,70
00361.jpg,17,64,941,620,GMC,15,GMC Savana Van 2012,119
00362.jpg,108,121,539,357,Buick,8,Buick Enclave SUV 2012,50
00363.jpg,14,60,402,300,Honda,30,Honda Accord Coupe 2012,128
00364.jpg,15,47,286,184,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
00365.jpg,17,82,630,496,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
00366.jpg,67,55,508,338,BMW,14,BMW X5 SUV 2007,32
00367.jpg,30,118,618,334,Rolls-Royce,23,Rolls-Royce Phantom Sedan 2012,177
00368.jpg,14,76,292,195,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
00369.jpg,40,52,603,357,Honda,30,Honda Accord Coupe 2012,128
00370.jpg,57,148,568,363,Aston,29,Aston Martin Virage Convertible 2012,10
00371.jpg,5,56,430,245,Dodge,2,Dodge Caliber Wagon 2012,83
00372.jpg,2,190,371,490,Nissan,16,Nissan Leaf Hatchback 2012,168
00373.jpg,243,318,805,629,Plymouth,11,Plymouth Neon Coupe 1999,172
00374.jpg,9,184,740,499,Acura,1,Acura Integra Type R 2001,6
00375.jpg,122,48,697,401,Rolls-Royce,23,Rolls-Royce Ghost Sedan 2012,176
00376.jpg,74,187,917,734,Hyundai,3,Hyundai Elantra Sedan 2007,135
00377.jpg,20,48,624,453,Hyundai,3,Hyundai Veracruz SUV 2012,133
00378.jpg,16,25,290,215,Lincoln,43,Lincoln Town Car Sedan 2011,156
00379.jpg,119,194,942,586,Chevrolet,7,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54
00380.jpg,137,76,600,370,FIAT,40,FIAT 500 Abarth 2012,99
00381.jpg,66,88,455,322,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,125
00382.jpg,4,55,494,365,Jeep,26,Jeep Wrangler SUV 2012,146
00383.jpg,80,1,549,431,Chevrolet,7,Chevrolet Traverse SUV 2012,58
00384.jpg,51,87,489,290,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
00385.jpg,217,199,631,358,Infiniti,22,Infiniti G Coupe IPL 2012,141
00386.jpg,65,321,1232,828,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
00387.jpg,47,150,1007,635,Chevrolet,7,Chevrolet Sonic Sedan 2012,63
00388.jpg,18,53,244,175,Hyundai,3,Hyundai Santa Fe SUV 2012,131
00389.jpg,5,96,409,262,Buick,8,Buick Rainier SUV 2007,48
00390.jpg,14,21,782,487,McLaren,37,McLaren MP4-12C Coupe 2012,160
00391.jpg,433,262,1339,985,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,166
00392.jpg,62,220,992,667,Acura,1,Acura TL Type-S 2008,4
00393.jpg,110,266,986,700,Volvo,10,Volvo XC90 SUV 2007,195
00394.jpg,229,126,624,345,Jeep,26,Jeep Liberty SUV 2012,147
00395.jpg,58,45,205,165,Hyundai,3,Hyundai Santa Fe SUV 2012,131
00396.jpg,21,99,442,295,Mercedes-Benz,31,Mercedes-Benz S-Class Sedan 2012,165
00397.jpg,30,29,282,164,Audi,0,Audi S4 Sedan 2012,23
00398.jpg,29,93,408,242,Bentley,25,Bentley Arnage Sedan 2009,40
00399.jpg,121,108,655,387,BMW,14,BMW ActiveHybrid 5 Sedan 2012,26
00400.jpg,32,51,260,153,Suzuki,17,Suzuki Aerio Sedan 2007,181
00401.jpg,24,78,366,232,Dodge,2,Dodge Sprinter Cargo Van 2009,88
00402.jpg,1,18,392,240,Audi,0,Audi 100 Sedan 1994,17
00403.jpg,299,199,1415,894,Ford,4,Ford Edge SUV 2012,110
00404.jpg,30,132,724,361,Spyker,18,Spyker C8 Coupe 2009,180
00405.jpg,42,37,624,328,Aston,29,Aston Martin Virage Convertible 2012,10
00406.jpg,1,157,990,640,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
00407.jpg,19,136,498,329,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
00408.jpg,49,76,343,266,Audi,0,Audi TT Hatchback 2011,19
00409.jpg,21,66,605,463,Toyota,9,Toyota 4Runner SUV 2012,189
00410.jpg,31,119,404,248,Acura,1,Acura TSX Sedan 2012,5
00411.jpg,52,47,586,260,Audi,0,Audi TTS Coupe 2012,14
00412.jpg,195,372,1908,1339,Rolls-Royce,23,Rolls-Royce Ghost Sedan 2012,176
00413.jpg,33,150,613,401,Chrysler,13,Chrysler Crossfire Convertible 2008,80
00414.jpg,316,344,1269,891,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,86
00415.jpg,81,552,1917,1153,Chevrolet,7,Chevrolet Corvette Convertible 2012,55
00416.jpg,122,157,921,587,Ford,4,Ford GT Coupe 2006,112
00417.jpg,63,69,603,385,Buick,8,Buick Enclave SUV 2012,50
00418.jpg,12,70,388,273,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,57
00419.jpg,50,89,584,387,Chevrolet,7,Chevrolet Malibu Sedan 2007,73
00420.jpg,71,64,425,328,FIAT,40,FIAT 500 Abarth 2012,99
00421.jpg,71,158,690,341,Lamborghini,41,Lamborghini Gallardo LP 570-4 Superleggera 2012,152
00422.jpg,32,74,277,203,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
00423.jpg,69,59,637,461,Dodge,2,Dodge Caravan Minivan 1997,85
00424.jpg,22,83,415,322,Acura,1,Acura TSX Sedan 2012,5
00425.jpg,48,36,572,300,Acura,1,Acura ZDX Hatchback 2012,7
00426.jpg,85,318,1223,863,Volvo,10,Volvo 240 Sedan 1993,194
00427.jpg,33,128,581,458,Ford,4,Ford Fiesta Sedan 2012,117
00428.jpg,33,102,595,429,Spyker,18,Spyker C8 Convertible 2009,179
00429.jpg,83,182,573,402,Chevrolet,7,Chevrolet Malibu Sedan 2007,73
00430.jpg,82,74,589,340,Tesla,42,Tesla Model S Sedan 2012,185
00431.jpg,47,201,534,426,Toyota,9,Toyota Camry Sedan 2012,187
00432.jpg,54,128,429,353,Mercedes-Benz,31,Mercedes-Benz SL-Class Coupe 2009,163
00433.jpg,58,189,879,642,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,164
00434.jpg,18,50,280,162,Nissan,16,Nissan 240SX Coupe 1998,171
00435.jpg,20,75,606,325,Chevrolet,7,Chevrolet Express Cargo Van 2007,64
00436.jpg,20,51,271,180,Cadillac,27,Cadillac CTS-V Sedan 2012,51
00437.jpg,19,67,412,314,FIAT,40,FIAT 500 Abarth 2012,99
00438.jpg,52,94,543,323,BMW,14,BMW ActiveHybrid 5 Sedan 2012,26
00439.jpg,11,89,644,415,Buick,8,Buick Verano Sedan 2012,49
00440.jpg,12,60,456,306,Ford,4,Ford Mustang Convertible 2007,107
00441.jpg,30,35,382,235,Ford,4,Ford Focus Sedan 2007,115
00442.jpg,53,56,391,278,Volkswagen,12,Volkswagen Golf Hatchback 2012,190
00443.jpg,37,60,218,144,Isuzu,33,Isuzu Ascender SUV 2008,143
00444.jpg,4,4,377,277,Chrysler,13,Chrysler 300 SRT-8 2010,79
00445.jpg,121,169,1387,775,Spyker,18,Spyker C8 Coupe 2009,180
00446.jpg,17,41,465,293,Audi,0,Audi S4 Sedan 2007,24
00447.jpg,43,110,462,296,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
00448.jpg,37,67,617,437,Scion,34,Scion xD Hatchback 2012,178
00449.jpg,66,117,506,289,Spyker,18,Spyker C8 Coupe 2009,180
00450.jpg,57,59,506,288,Audi,0,Audi R8 Coupe 2012,15
00451.jpg,66,90,507,385,Toyota,9,Toyota 4Runner SUV 2012,189
00452.jpg,59,42,256,165,Ford,4,Ford Freestar Minivan 2007,108
00453.jpg,65,91,391,278,GMC,15,GMC Acadia SUV 2012,121
00454.jpg,251,299,1423,901,Buick,8,Buick Verano Sedan 2012,49
00455.jpg,434,136,1528,829,Volvo,10,Volvo 240 Sedan 1993,194
00456.jpg,79,63,285,171,Bentley,25,Bentley Continental GT Coupe 2012,42
00457.jpg,79,91,600,456,GMC,15,GMC Terrain SUV 2012,118
00458.jpg,16,96,483,277,Ford,4,Ford Freestar Minivan 2007,108
00459.jpg,39,81,597,465,Dodge,2,Dodge Caliber Wagon 2007,84
00460.jpg,95,139,886,541,Suzuki,17,Suzuki Kizashi Sedan 2012,182
00461.jpg,111,2,553,350,Spyker,18,Spyker C8 Convertible 2009,179
00462.jpg,5,8,83,58,AM,36,AM General Hummer SUV 2000,1
00463.jpg,113,75,1551,1136,Dodge,2,Dodge Journey SUV 2012,89
00464.jpg,72,216,884,579,Hyundai,3,Hyundai Veracruz SUV 2012,133
00465.jpg,53,115,565,380,Toyota,9,Toyota Camry Sedan 2012,187
00466.jpg,104,261,511,480,Scion,34,Scion xD Hatchback 2012,178
00467.jpg,47,92,209,178,Audi,0,Audi TTS Coupe 2012,14
00468.jpg,1,18,300,147,Ford,4,Ford Ranger SuperCab 2011,111
00469.jpg,13,88,483,259,Dodge,2,Dodge Challenger SRT8 2011,93
00470.jpg,4,9,409,193,Dodge,2,Dodge Magnum Wagon 2008,92
00471.jpg,3,7,253,165,Audi,0,Audi 100 Wagon 1994,18
00472.jpg,34,315,1832,905,Hyundai,3,Hyundai Azera Sedan 2012,140
00473.jpg,18,38,249,178,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,65
00474.jpg,70,125,389,340,Honda,30,Honda Accord Sedan 2012,129
00475.jpg,21,85,793,389,Suzuki,17,Suzuki SX4 Hatchback 2012,183
00476.jpg,95,125,585,390,Infiniti,22,Infiniti G Coupe IPL 2012,141
00477.jpg,160,175,923,623,HUMMER,28,HUMMER H3T Crew Cab 2010,124
00478.jpg,9,7,98,81,Ram,35,Ram C-V Cargo Van Minivan 2012,174
00479.jpg,133,38,691,514,GMC,15,GMC Yukon Hybrid SUV 2012,120
00480.jpg,29,46,239,134,Ford,4,Ford Expedition EL SUV 2009,109
00481.jpg,6,44,270,175,Audi,0,Audi R8 Coupe 2012,15
00482.jpg,80,91,589,429,Suzuki,17,Suzuki SX4 Sedan 2012,184
00483.jpg,18,26,623,342,Dodge,2,Dodge Dakota Crew Cab 2010,90
00484.jpg,29,62,509,288,Honda,30,Honda Odyssey Minivan 2012,126
00485.jpg,70,118,401,299,Chrysler,13,Chrysler Sebring Convertible 2010,77
00486.jpg,43,74,587,399,Chevrolet,7,Chevrolet Traverse SUV 2012,58
00487.jpg,8,23,296,167,Buick,8,Buick Rainier SUV 2007,48
00488.jpg,28,35,207,139,Chevrolet,7,Chevrolet Corvette ZR1 2012,56
00489.jpg,55,78,454,272,Fisker,21,Fisker Karma Sedan 2012,105
00490.jpg,21,51,233,163,BMW,14,BMW 3 Series Sedan 2012,29
00491.jpg,37,14,358,288,GMC,15,GMC Acadia SUV 2012,121
00492.jpg,13,108,612,386,Chevrolet,7,Chevrolet Impala Sedan 2007,61
00493.jpg,19,116,700,400,Ford,4,Ford F-150 Regular Cab 2007,114
00494.jpg,39,337,1239,711,Porsche,24,Porsche Panamera Sedan 2012,173
00495.jpg,111,98,863,766,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,86
00496.jpg,24,132,1021,734,Chrysler,13,Chrysler PT Cruiser Convertible 2008,81
00497.jpg,6,79,470,287,Tesla,42,Tesla Model S Sedan 2012,185
00498.jpg,78,102,560,368,GMC,15,GMC Savana Van 2012,119
00499.jpg,12,31,412,249,Mazda,45,Mazda Tribute SUV 2011,159
00500.jpg,11,10,291,212,Dodge,2,Dodge Caliber Wagon 2007,84
00501.jpg,4,30,146,86,Mercedes-Benz,31,Mercedes-Benz 300-Class Convertible 1993,161
00502.jpg,1,11,101,84,Dodge,2,Dodge Sprinter Cargo Van 2009,88
00503.jpg,11,48,491,237,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
00504.jpg,45,63,237,138,Honda,30,Honda Accord Sedan 2012,129
00505.jpg,49,88,226,172,Honda,30,Honda Accord Sedan 2012,129
00506.jpg,26,185,764,610,Mitsubishi,6,Mitsubishi Lancer Sedan 2012,167
00507.jpg,139,206,590,395,Hyundai,3,Hyundai Veloster Hatchback 2012,130
00508.jpg,85,237,1561,1052,Mitsubishi,6,Mitsubishi Lancer Sedan 2012,167
00509.jpg,64,130,554,341,Audi,0,Audi S5 Convertible 2012,21
00510.jpg,10,73,613,388,Ford,4,Ford F-150 Regular Cab 2007,114
00511.jpg,74,43,569,407,FIAT,40,FIAT 500 Abarth 2012,99
00512.jpg,27,61,265,160,Ferrari,20,Ferrari 458 Italia Coupe 2012,104
00513.jpg,12,164,533,351,Bentley,25,Bentley Arnage Sedan 2009,40
00514.jpg,18,22,292,163,Ford,4,Ford Expedition EL SUV 2009,109
00515.jpg,17,70,282,166,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
00516.jpg,18,99,613,427,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,53
00517.jpg,20,205,1008,694,Bentley,25,Bentley Continental GT Coupe 2007,43
00518.jpg,34,57,237,178,Ford,4,Ford Expedition EL SUV 2009,109
00519.jpg,7,39,254,177,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
00520.jpg,14,59,253,142,Chevrolet,7,Chevrolet Malibu Hybrid Sedan 2010,67
00521.jpg,122,196,512,439,Lamborghini,41,Lamborghini Diablo Coupe 2001,153
00522.jpg,6,7,94,68,AM,36,AM General Hummer SUV 2000,1
00523.jpg,33,151,1000,528,Ford,4,Ford Focus Sedan 2007,115
00524.jpg,38,98,590,353,Honda,30,Honda Odyssey Minivan 2012,126
00525.jpg,116,148,391,318,Chrysler,13,Chrysler Aspen SUV 2009,76
00526.jpg,26,78,245,161,Ford,4,Ford Freestar Minivan 2007,108
00527.jpg,56,3,736,271,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
00528.jpg,38,74,213,162,GMC,15,GMC Acadia SUV 2012,121
00529.jpg,45,44,563,415,Chevrolet,7,Chevrolet Impala Sedan 2007,61
00530.jpg,25,32,236,180,Mercedes-Benz,31,Mercedes-Benz 300-Class Convertible 1993,161
00531.jpg,167,396,1945,1016,Infiniti,22,Infiniti G Coupe IPL 2012,141
00532.jpg,26,139,607,343,Chrysler,13,Chrysler Crossfire Convertible 2008,80
00533.jpg,40,68,487,263,Hyundai,3,Hyundai Elantra Sedan 2007,135
00534.jpg,17,120,563,359,Hyundai,3,Hyundai Elantra Touring Hatchback 2012,139
00535.jpg,508,240,1379,955,Land,19,Land Rover Range Rover SUV 2012,154
00536.jpg,29,116,593,409,Chevrolet,7,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54
00537.jpg,1,328,758,773,Plymouth,11,Plymouth Neon Coupe 1999,172
00538.jpg,56,214,1544,755,Ford,4,Ford Mustang Convertible 2007,107
00539.jpg,30,11,413,316,Hyundai,3,Hyundai Elantra Touring Hatchback 2012,139
00540.jpg,3,39,300,128,Chevrolet,7,Chevrolet Monte Carlo Coupe 2007,72
00541.jpg,12,52,275,208,GMC,15,GMC Canyon Extended Cab 2012,122
00542.jpg,25,78,600,421,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,86
00543.jpg,8,79,397,240,Toyota,9,Toyota Sequoia SUV 2012,186
00544.jpg,9,72,633,359,Spyker,18,Spyker C8 Convertible 2009,179
00545.jpg,5,569,2040,1468,Jeep,26,Jeep Liberty SUV 2012,147
00546.jpg,40,114,350,285,BMW,14,BMW M3 Coupe 2012,34
00547.jpg,63,110,592,351,Buick,8,Buick Regal GS 2012,47
00548.jpg,11,36,247,175,Audi,0,Audi A5 Coupe 2012,13
00549.jpg,8,5,547,267,Audi,0,Audi A5 Coupe 2012,13
00550.jpg,11,130,394,257,Eagle,46,Eagle Talon Hatchback 1998,98
00551.jpg,227,315,766,532,Bentley,25,Bentley Continental GT Coupe 2012,42
00552.jpg,4,41,281,148,Bugatti,38,Bugatti Veyron 16.4 Coupe 2009,46
00553.jpg,16,95,628,339,Toyota,9,Toyota Camry Sedan 2012,187
00554.jpg,41,38,299,190,Hyundai,3,Hyundai Sonata Sedan 2012,138
00555.jpg,37,89,603,317,Jaguar,32,Jaguar XK XKR 2012,144
00556.jpg,101,254,938,605,Mercedes-Benz,31,Mercedes-Benz SL-Class Coupe 2009,163
00557.jpg,117,15,723,513,Suzuki,17,Suzuki SX4 Sedan 2012,184
00558.jpg,54,49,528,336,Daewoo,47,Daewoo Nubira Wagon 2002,82
00559.jpg,20,65,612,409,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,162
00560.jpg,7,85,250,191,Ford,4,Ford Mustang Convertible 2007,107
00561.jpg,151,169,573,425,Audi,0,Audi S5 Convertible 2012,21
00562.jpg,65,95,368,241,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
00563.jpg,9,78,899,520,Hyundai,3,Hyundai Veloster Hatchback 2012,130
00564.jpg,45,86,600,355,Chevrolet,7,Chevrolet Monte Carlo Coupe 2007,72
00565.jpg,187,117,649,492,Suzuki,17,Suzuki SX4 Hatchback 2012,183
00566.jpg,520,373,1582,1043,BMW,14,BMW 3 Series Sedan 2012,29
00567.jpg,19,34,247,159,Dodge,2,Dodge Magnum Wagon 2008,92
00568.jpg,30,128,402,307,Hyundai,3,Hyundai Sonata Sedan 2012,138
00569.jpg,25,234,1179,675,Chevrolet,7,Chevrolet Traverse SUV 2012,58
00570.jpg,10,44,239,193,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,125
00571.jpg,18,34,255,182,Hyundai,3,Hyundai Santa Fe SUV 2012,131
00572.jpg,78,245,896,604,Suzuki,17,Suzuki SX4 Hatchback 2012,183
00573.jpg,141,525,1803,1854,Nissan,16,Nissan Juke Hatchback 2012,170
00574.jpg,117,95,612,362,Daewoo,47,Daewoo Nubira Wagon 2002,82
00575.jpg,13,75,632,446,GMC,15,GMC Acadia SUV 2012,121
00576.jpg,20,24,232,156,GMC,15,GMC Savana Van 2012,119
00577.jpg,51,97,669,286,Chevrolet,7,Chevrolet Express Van 2007,71
00578.jpg,177,229,931,789,Audi,0,Audi RS 4 Convertible 2008,12
00579.jpg,71,82,368,267,BMW,14,BMW X6 SUV 2012,33
00580.jpg,49,241,1573,1075,Volkswagen,12,Volkswagen Golf Hatchback 1991,191
00581.jpg,310,322,1121,691,Buick,8,Buick Verano Sedan 2012,49
00582.jpg,2,11,222,115,Hyundai,3,Hyundai Sonata Sedan 2012,138
00583.jpg,107,66,566,314,Volvo,10,Volvo C30 Hatchback 2012,193
00584.jpg,133,95,827,540,Tesla,42,Tesla Model S Sedan 2012,185
00585.jpg,388,220,1340,975,Dodge,2,Dodge Journey SUV 2012,89
00586.jpg,31,105,246,194,Volkswagen,12,Volkswagen Golf Hatchback 2012,190
00587.jpg,23,90,504,289,Lamborghini,41,Lamborghini Gallardo LP 570-4 Superleggera 2012,152
00588.jpg,12,56,247,155,Chrysler,13,Chrysler Aspen SUV 2009,76
00589.jpg,41,140,558,325,Bentley,25,Bentley Mulsanne Sedan 2011,41
00590.jpg,9,16,299,204,Suzuki,17,Suzuki Aerio Sedan 2007,181
00591.jpg,66,36,573,446,Buick,8,Buick Enclave SUV 2012,50
00592.jpg,62,128,615,389,BMW,14,BMW M3 Coupe 2012,34
00593.jpg,13,31,245,155,Chrysler,13,Chrysler Crossfire Convertible 2008,80
00594.jpg,33,85,596,395,Ram,35,Ram C-V Cargo Van Minivan 2012,174
00595.jpg,91,143,582,410,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,69
00596.jpg,9,53,212,132,Geo,5,Geo Metro Convertible 1993,123
00597.jpg,62,162,607,458,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
00598.jpg,25,84,280,198,BMW,14,BMW 1 Series Coupe 2012,28
00599.jpg,33,56,408,294,Toyota,9,Toyota Sequoia SUV 2012,186
00600.jpg,47,14,360,181,Audi,0,Audi S6 Sedan 2011,20
00601.jpg,28,55,974,675,Chevrolet,7,Chevrolet Sonic Sedan 2012,63
00602.jpg,29,24,591,388,Audi,0,Audi S6 Sedan 2011,20
00603.jpg,4,16,213,118,Audi,0,Audi V8 Sedan 1994,16
00604.jpg,59,155,734,459,Chrysler,13,Chrysler Sebring Convertible 2010,77
00605.jpg,117,376,1610,1048,McLaren,37,McLaren MP4-12C Coupe 2012,160
00606.jpg,99,72,894,675,Eagle,46,Eagle Talon Hatchback 1998,98
00607.jpg,73,195,570,449,Chevrolet,7,Chevrolet Camaro Convertible 2012,59
00608.jpg,254,283,922,469,Lamborghini,41,Lamborghini Reventon Coupe 2008,150
00609.jpg,19,33,223,128,Geo,5,Geo Metro Convertible 1993,123
00610.jpg,395,247,1812,1254,Jeep,26,Jeep Patriot SUV 2012,145
00611.jpg,19,83,618,384,Chrysler,13,Chrysler Crossfire Convertible 2008,80
00612.jpg,33,98,594,391,Chrysler,13,Chrysler 300 SRT-8 2010,79
00613.jpg,24,72,589,481,Nissan,16,Nissan NV Passenger Van 2012,169
00614.jpg,1,18,1022,692,Ford,4,Ford Focus Sedan 2007,115
00615.jpg,76,135,965,665,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,75
00616.jpg,61,66,737,430,Eagle,46,Eagle Talon Hatchback 1998,98
00617.jpg,39,83,617,477,HUMMER,28,HUMMER H3T Crew Cab 2010,124
00618.jpg,42,216,998,619,Dodge,2,Dodge Journey SUV 2012,89
00619.jpg,50,37,308,210,Geo,5,Geo Metro Convertible 1993,123
00620.jpg,107,110,994,717,Chevrolet,7,Chevrolet Traverse SUV 2012,58
00621.jpg,10,28,791,520,Jeep,26,Jeep Patriot SUV 2012,145
00622.jpg,35,64,549,375,Cadillac,27,Cadillac SRX SUV 2012,52
00623.jpg,33,142,612,396,BMW,14,BMW M6 Convertible 2010,36
00624.jpg,52,58,446,231,Dodge,2,Dodge Caliber Wagon 2007,84
00625.jpg,12,41,652,341,Hyundai,3,Hyundai Veracruz SUV 2012,133
00626.jpg,30,44,384,243,Chevrolet,7,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,54
00627.jpg,143,89,390,238,Hyundai,3,Hyundai Genesis Sedan 2012,137
00628.jpg,16,20,291,220,Dodge,2,Dodge Dakota Club Cab 2007,91
00629.jpg,3,10,259,193,Hyundai,3,Hyundai Santa Fe SUV 2012,131
00630.jpg,133,79,660,551,Chrysler,13,Chrysler Aspen SUV 2009,76
00631.jpg,11,8,270,160,Acura,1,Acura TSX Sedan 2012,5
00632.jpg,59,224,869,575,Audi,0,Audi S4 Sedan 2007,24
00633.jpg,84,285,599,699,MINI,48,MINI Cooper Roadster Convertible 2012,157
00634.jpg,15,31,286,148,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
00635.jpg,60,91,727,405,Aston,29,Aston Martin V8 Vantage Coupe 2012,9
00636.jpg,37,51,370,268,Lamborghini,41,Lamborghini Diablo Coupe 2001,153
00637.jpg,69,43,868,467,Ferrari,20,Ferrari FF Coupe 2012,101
00638.jpg,3,41,258,157,Audi,0,Audi A5 Coupe 2012,13
00639.jpg,44,125,668,483,BMW,14,BMW X3 SUV 2012,37
00640.jpg,33,177,583,422,Lamborghini,41,Lamborghini Reventon Coupe 2008,150
00641.jpg,14,113,599,417,Suzuki,17,Suzuki Kizashi Sedan 2012,182
00642.jpg,37,54,261,175,Audi,0,Audi S4 Sedan 2012,23
00643.jpg,35,118,573,332,Volvo,10,Volvo 240 Sedan 1993,194
00644.jpg,55,138,588,349,Ford,4,Ford Expedition EL SUV 2009,109
00645.jpg,20,13,301,113,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,69
00646.jpg,8,38,266,146,Dodge,2,Dodge Caliber Wagon 2012,83
00647.jpg,169,428,1393,1001,Cadillac,27,Cadillac CTS-V Sedan 2012,51
00648.jpg,14,60,223,138,Hyundai,3,Hyundai Accent Sedan 2012,136
00649.jpg,64,153,818,423,Hyundai,3,Hyundai Azera Sedan 2012,140
00650.jpg,64,136,439,329,BMW,14,BMW X5 SUV 2007,32
00651.jpg,8,147,782,511,Suzuki,17,Suzuki Kizashi Sedan 2012,182
00652.jpg,6,21,318,140,Infiniti,22,Infiniti QX56 SUV 2011,142
00653.jpg,15,46,194,109,Audi,0,Audi V8 Sedan 1994,16
00654.jpg,55,61,799,445,Chevrolet,7,Chevrolet Impala Sedan 2007,61
00655.jpg,82,185,928,579,Rolls-Royce,23,Rolls-Royce Phantom Drophead Coupe Convertible 2012,175
00656.jpg,43,75,445,252,Tesla,42,Tesla Model S Sedan 2012,185
00657.jpg,6,15,271,160,BMW,14,BMW Z4 Convertible 2012,38
00658.jpg,192,235,1260,878,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,164
00659.jpg,136,308,893,710,Honda,30,Honda Odyssey Minivan 2007,127
00660.jpg,173,132,497,296,Aston,29,Aston Martin Virage Coupe 2012,11
00661.jpg,8,71,421,285,Chevrolet,7,Chevrolet Impala Sedan 2007,61
00662.jpg,47,57,612,455,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,125
00663.jpg,49,91,675,322,Dodge,2,Dodge Caliber Wagon 2007,84
00664.jpg,31,66,619,425,BMW,14,BMW 3 Series Sedan 2012,29
00665.jpg,12,46,239,154,Lincoln,43,Lincoln Town Car Sedan 2011,156
00666.jpg,127,137,673,352,Suzuki,17,Suzuki SX4 Sedan 2012,184
00667.jpg,21,44,453,318,Hyundai,3,Hyundai Elantra Sedan 2007,135
00668.jpg,14,48,256,164,Chrysler,13,Chrysler Crossfire Convertible 2008,80
00669.jpg,12,41,246,186,Chevrolet,7,Chevrolet Silverado 1500 Classic Extended Cab 2007,70
